"peak_id","gene_short_name","distance"
"chr1_34700249_34700501","Arhgef4",0
"chr1_34700748_34700999","Arhgef4",0
"chr1_34712512_34712755","Arhgef4",0
"chr1_34722640_34723136","Arhgef4",0
"chr1_34738211_34739082","Arhgef4",0
"chr1_34745925_34746264","Arhgef4",0
"chr1_34749154_34749820","Arhgef4",0
"chr1_34750215_34751087","Arhgef4",0
"chr1_34761937_34762229","Arhgef4",0
"chr1_34766606_34768144","Arhgef4",0
"chr1_34793264_34793857","Arhgef4",0
"chr1_34801303_34802597","Arhgef4",0
"chr1_34813913_34814336","Fam168b",0
"chr1_34815577_34816259","Fam168b",0
"chr1_34819250_34819559","Fam168b",0
"chr1_34823352_34824020","Fam168b",0
"chr1_34824211_34824542","Fam168b",0
"chr1_34829311_34829517","Fam168b",0
"chr1_34834745_34835259","Fam168b",0
"chr1_34842262_34843566","Fam168b",0
"chr1_34849467_34850851","Plekhb2",0
"chr1_34851479_34851922","Plekhb2",0
"chr1_34858415_34859051","Plekhb2",0
"chr1_34864236_34864543","Plekhb2",0
"chr1_34866854_34867538","Plekhb2",0
"chr1_34875069_34875896","Plekhb2",0
"chr1_34877650_34877861","Plekhb2",0
"chr1_35653456_35653655","RP24-550I15.1",2158
"chr1_35806270_35807098","Gm28415",0
"chr1_35813628_35814093","Gm28415",3165
"chr1_35814333_35814532","Gm28415",3870
"chr1_35869510_35869990","RP24-72B22.1",9854
"chr1_35874844_35875731","RP24-72B22.1",4113
"chr1_35879290_35880165","RP24-72B22.1",0
"chr1_35885604_35885957","RP24-72B22.1",4484
"chr1_35889734_35890149","RP24-72B22.1",8614
"chr1_35973207_35973853","RP24-424K5.3",8106
"chr1_35979926_35980148","RP24-424K5.3",1811
"chr1_35992331_35992837","RP24-424K5.3",5957
"chr1_35995798_35996127","RP24-424K5.4",6857
"chr1_36012095_36012297","RP24-424K5.1",200
"chr1_36013572_36014308","RP24-424K5.1",1677
"chr1_36016833_36017436","RP24-424K5.1",4938
"chr1_36059858_36060356","Hs6st1",8043
"chr1_36060474_36060957","Hs6st1",7442
"chr1_36064759_36065254","Hs6st1",3145
"chr1_36065391_36065592","Hs6st1",2807
"chr1_36067872_36069763","Hs6st1",0
"chr1_36073149_36073479","Hs6st1",0
"chr1_36078041_36078605","Hs6st1",0
"chr1_36079406_36080051","Hs6st1",0
"chr1_36083197_36083949","Hs6st1",0
"chr1_36087884_36088733","Hs6st1",0
"chr1_36089369_36089818","Hs6st1",0
"chr1_36090068_36090577","Hs6st1",0
"chr1_36095386_36096004","Hs6st1",0
"chr1_36115870_36116994","Hs6st1",9423
"chr1_36125123_36125357","RP23-173H19.3",6684
"chr1_36127700_36127937","RP23-173H19.3",4104
"chr1_36130170_36130577","RP23-173H19.3",1464
"chr1_36133030_36133353","RP23-173H19.3",0
"chr1_36134329_36134875","RP23-173H19.3",0
"chr1_36145103_36145349","Uggt1",0
"chr1_36149306_36149696","Uggt1",0
"chr1_36152161_36152402","Uggt1",0
"chr1_36154516_36155194","Uggt1",0
"chr1_36157780_36158378","Uggt1",0
"chr1_36159931_36160553","Uggt1",0
"chr1_36188359_36189313","Uggt1",0
"chr1_36199987_36200718","Uggt1",0
"chr1_36234885_36236165","Uggt1",0
"chr1_36241789_36242052","Uggt1",0
"chr1_36243517_36244575","Uggt1",0
"chr1_36250843_36251286","Uggt1",6122
"chr1_36252752_36253114","Uggt1",8031
"chr1_36254614_36255461","Neurl3",9135
"chr1_36259323_36259566","Neurl3",5030
"chr1_36260363_36260698","Neurl3",3898
"chr1_36263969_36264613","Neurl3",0
"chr1_36272220_36273643","Neurl3",0
"chr1_36274262_36274940","Neurl3",0
"chr1_36279030_36279523","Neurl3",4350
"chr1_36302405_36302695","Arid5a",5037
"chr1_36302957_36303896","Arid5a",3836
"chr1_36307279_36308249","Arid5a",0
"chr1_36308504_36308831","Arid5a",0
"chr1_36309176_36309869","Arid5a",0
"chr1_36322881_36323586","Arid5a",0
"chr1_36323734_36324375","Arid5a",0
"chr1_36325769_36326304","Arid5a",1739
"chr1_36360520_36360763","Kansl3",0
"chr1_36365248_36365806","Kansl3",0
"chr1_36368175_36369364","Kansl3",0
"chr1_36379556_36379842","Fer1l5",0
"chr1_36384688_36384920","Fer1l5",0
"chr1_36397857_36398174","Fer1l5",0
"chr1_36432989_36433277","Lman2l",0
"chr1_36434763_36435700","Lman2l",0
"chr1_36436766_36437051","Lman2l",0
"chr1_36444323_36445538","Lman2l",0
"chr1_36465749_36466151","Cnnm4",5468
"chr1_36469834_36470378","Cnnm4",1241
"chr1_36470839_36472171","Cnnm4",0
"chr1_36479500_36480804","Cnnm4",0
"chr1_36485153_36485393","Cnnm4",0
"chr1_36486252_36486583","Cnnm4",0
"chr1_36488258_36488735","Cnnm4",0
"chr1_36492107_36492819","Cnnm4",0
"chr1_36500766_36501626","Cnnm4",0
"chr1_36511338_36512895","Cnnm3",0
"chr1_36523444_36524364","Cnnm3",0
"chr1_36530482_36530784","Ankrd23",0
"chr1_36534514_36535055","Ankrd23",0
"chr1_36536048_36536364","ANKRD23",0
"chr1_36537589_36538060","Ankrd39",0
"chr1_36538722_36539693","Ankrd39",0
"chr1_36546441_36547584","Ankrd39",0
"chr1_36548196_36548483","Sema4c",155
"chr1_36555035_36555426","Sema4c",0
"chr1_36556497_36558606","Sema4c",0
"chr1_36560882_36561303","D430040D24Rik",0
"chr1_36570514_36570771","Fam178b",0
"chr1_36571481_36571984","Fam178b",0
"chr1_36574186_36574594","Fam178b",0
"chr1_36575427_36575775","Fam178b",0
"chr1_36579756_36581025","Fam178b",0
"chr1_36583250_36583780","Fam178b",0
"chr1_36590217_36590601","Fam178b",0
"chr1_36591080_36591357","Fam178b",0
"chr1_36593114_36593390","Fam178b",0
"chr1_36594935_36595816","Fam178b",0
"chr1_36596073_36596414","Fam178b",0
"chr1_36603055_36603681","Fam178b",0
"chr1_36604493_36605125","Fam178b",0
"chr1_36606998_36607251","Fam178b",0
"chr1_36611239_36611979","Fam178b",0
"chr1_36625342_36625912","Fam178b",0
"chr1_36630496_36630976","Fam178b",0
"chr1_36633043_36633293","Fam178b",0
"chr1_36634760_36635295","Fam178b",0
"chr1_36638075_36638416","Fam178b",0
"chr1_36647593_36647961","Fam178b",0
"chr1_36658730_36659257","Fam178b",0
"chr1_36664318_36664728","Fam178b",0
"chr1_36683746_36684527","Fam178b",562
"chr1_36690806_36692061","Cox5b",0
"chr1_36702216_36702473","Actr1b",0
"chr1_36708473_36710253","Actr1b",0
"chr1_36722576_36722872","RP23-247A1.6",0
"chr1_36723086_36723534","RP23-247A1.6",0
"chr1_36737172_36737603","RP23-247A1.7",1444
"chr1_36744211_36744932","RP23-247A1.7",0
"chr1_36766613_36767658","Zap70",0
"chr1_36770803_36771386","Zap70",0
"chr1_36784492_36785737","Zap70",1673
"chr1_36797376_36797896","Tmem131",0
"chr1_36834326_36835054","Tmem131",0
"chr1_36839589_36840206","Tmem131",0
"chr1_36844486_36844713","Tmem131",0
"chr1_36844911_36845406","Tmem131",0
"chr1_36859536_36859784","Tmem131",0
"chr1_36860369_36860605","Tmem131",0
"chr1_36861563_36862035","Tmem131",0
"chr1_36864768_36865432","Tmem131",0
"chr1_36870580_36871577","Tmem131",0
"chr1_36874478_36875345","Tmem131",0
"chr1_36879181_36879457","Tmem131",0
"chr1_36883705_36884169","Tmem131",0
"chr1_36888795_36889396","Tmem131",0
"chr1_36893154_36893549","Tmem131",0
"chr1_36903433_36905036","Tmem131",0
"chr1_36909812_36910216","Tmem131",0
"chr1_36914485_36914732","Tmem131",0
"chr1_36919778_36920920","Tmem131",0
"chr1_36921704_36922277","Tmem131",0
"chr1_36923093_36923352","Tmem131",0
"chr1_36928335_36929107","Tmem131",0
"chr1_36938581_36940165","Tmem131",0
"chr1_36996550_36996809","n-R5s210",8629
"chr1_36999729_37000687","n-R5s210",4751
"chr1_37018962_37019360","Vwa3b",7235
"chr1_37026809_37027164","Vwa3b",0
"chr1_37028547_37029727","Vwa3b",0
"chr1_37040747_37041556","Vwa3b",0
"chr1_37056653_37057549","Vwa3b",0
"chr1_37076908_37078288","Vwa3b",0
"chr1_37081533_37082361","Vwa3b",0
"chr1_37091704_37091924","Vwa3b",0
"chr1_37124581_37124974","Vwa3b",0
"chr1_37132337_37132657","Vwa3b",0
"chr1_37145969_37146252","Vwa3b",0
"chr1_37194698_37194938","Vwa3b",7084
"chr1_37216151_37216540","Cnga3",0
"chr1_37218187_37218701","Cnga3",0
"chr1_37220066_37220513","Cnga3",0
"chr1_37230927_37231787","Cnga3",0
"chr1_37237074_37237977","Cnga3",0
"chr1_37248198_37248738","Cnga3",0
"chr1_37250354_37250924","Cnga3",0
"chr1_37272160_37272746","Cnga3",8775
"chr1_37299434_37300508","Inpp4a",0
"chr1_37300725_37301013","Inpp4a",0
"chr1_37307645_37309044","Inpp4a",0
"chr1_37314478_37315710","Inpp4a",0
"chr1_37320460_37321017","Inpp4a",0
"chr1_37321183_37321417","Inpp4a",0
"chr1_37324517_37324823","Inpp4a",0
"chr1_37336692_37337676","Inpp4a",0
"chr1_37341682_37342264","Inpp4a",0
"chr1_37350562_37351610","Inpp4a",0
"chr1_37360851_37361145","Inpp4a",0
"chr1_37379177_37379774","Inpp4a",0
"chr1_37398728_37399558","Inpp4a",0
"chr1_37401712_37402011","Inpp4a",0
"chr1_37419441_37419770","Coa5",0
"chr1_37429331_37430788","Coa5",0
"chr1_37473051_37473530","Mgat4a",0
"chr1_37477779_37479325","Mgat4a",0
"chr1_37491651_37491971","Mgat4a",0
"chr1_37500734_37500971","Mgat4a",0
"chr1_37512155_37512796","Mgat4a",0
"chr1_37512906_37513410","Mgat4a",0
"chr1_37517508_37518507","Mgat4a",0
"chr1_37523741_37524509","Mgat4a",0
"chr1_37528321_37528545","Mgat4a",0
"chr1_37530008_37530514","Mgat4a",0
"chr1_37530914_37531178","Mgat4a",0
"chr1_37534395_37534875","Mgat4a",0
"chr1_37535871_37536268","Mgat4a",0
"chr1_37540269_37541499","Mgat4a",0
"chr1_37546441_37546937","Mgat4a",5424
"chr1_37547702_37548045","Mgat4a",6685
"chr1_37550832_37551517","Mgat4a",9815
"chr1_37603313_37603512","2010300C02Rik",8164
"chr1_37614048_37614703","2010300C02Rik",0
"chr1_37614934_37615607","2010300C02Rik",0
"chr1_37615833_37616906","2010300C02Rik",0
"chr1_37630047_37631204","2010300C02Rik",0
"chr1_37631510_37631720","2010300C02Rik",0
"chr1_37638800_37639516","2010300C02Rik",0
"chr1_37640931_37641168","2010300C02Rik",0
"chr1_37652190_37652556","2010300C02Rik",0
"chr1_37655769_37656386","2010300C02Rik",0
"chr1_37663480_37663792","2010300C02Rik",0
"chr1_37665291_37667283","2010300C02Rik",0
"chr1_37678026_37678755","2010300C02Rik",0
"chr1_37686732_37687958","2010300C02Rik",0
"chr1_37691288_37691495","2010300C02Rik",0
"chr1_37694223_37694857","2010300C02Rik",0
"chr1_37696459_37697267","2010300C02Rik",0
"chr1_37698132_37699262","2010300C02Rik",0
"chr1_37709385_37710215","2010300C02Rik",0
"chr1_37718411_37720586","2010300C02Rik",0
"chr1_37720841_37721067","2010300C02Rik",755
"chr1_37725879_37726269","2010300C02Rik",5793
"chr1_37727904_37728267","2010300C02Rik",7818
"chr1_37745032_37745408","Tsga10",9367
"chr1_37783793_37784229","Tsga10",0
"chr1_37799117_37799818","Tsga10",0
"chr1_37802330_37802577","Tsga10",0
"chr1_37864291_37865654","Tsga10",0
"chr1_37871539_37872965","Lipt1",0
"chr1_37884421_37884771","Mitd1",0
"chr1_37889235_37890715","Mitd1",0
"chr1_37903217_37903528","Lyg2",2394
"chr1_37953523_37953843","Lyg1",0
"chr1_37954402_37955081","Lyg1",0
"chr1_37956203_37956443","Lyg1",0
"chr1_37985803_37986034","Txndc9",0
"chr1_37996492_37998686","Eif5b",0
"chr1_38012105_38012953","Eif5b",0
"chr1_38025252_38025677","Eif5b",0
"chr1_38027338_38027747","Eif5b",0
"chr1_38030188_38030507","Eif5b",0
"chr1_38031470_38031669","Eif5b",0
"chr1_38038775_38039274","Eif5b",0
"chr1_38044861_38045391","Eif5b",0
"chr1_38048972_38049246","Eif5b",0
"chr1_38049399_38049725","Eif5b",0
"chr1_38058541_38058857","Rev1",0
"chr1_38063791_38064243","Rev1",0
"chr1_38108617_38109119","Rev1",0
"chr1_38109585_38110124","Rev1",0
"chr1_38120815_38121197","Rev1",0
"chr1_38128782_38130251","Rev1",0
"chr1_38131984_38132430","RP23-195A24.5",0
"chr1_38155373_38155602","RP23-195A24.5",0
"chr1_38158199_38159677","RP23-195A24.5",0
"chr1_38180761_38181608","Aff3",0
"chr1_38198378_38199226","Aff3",0
"chr1_38202787_38203108","Aff3",0
"chr1_38213383_38213783","Aff3",0
"chr1_38218091_38218460","Aff3",0
"chr1_38222126_38222493","Aff3",0
"chr1_38234540_38235516","Aff3",0
"chr1_38237098_38237353","Aff3",0
"chr1_38240975_38241631","Aff3",0
"chr1_38241889_38242880","Aff3",0
"chr1_38256038_38256980","Aff3",0
"chr1_38263387_38263693","Aff3",0
"chr1_38267530_38268013","Aff3",0
"chr1_38276885_38277541","Aff3",0
"chr1_38280096_38280727","Aff3",0
"chr1_38284981_38285641","Aff3",0
"chr1_38291968_38292327","Aff3",0
"chr1_38292877_38293160","Aff3",0
"chr1_38293900_38294275","Aff3",0
"chr1_38295951_38296150","Aff3",0
"chr1_38307571_38308922","Aff3",0
"chr1_38321220_38321516","Aff3",0
"chr1_38334161_38334475","Aff3",0
"chr1_38335777_38336461","Aff3",0
"chr1_38340098_38340536","Aff3",0
"chr1_38350887_38351534","Aff3",0
"chr1_38357660_38359210","Aff3",0
"chr1_38383959_38385120","Aff3",0
"chr1_38389413_38389900","Aff3",0
"chr1_38393023_38393241","Aff3",0
"chr1_38394864_38395597","Aff3",0
"chr1_38405932_38406702","Aff3",0
"chr1_38422663_38423554","Aff3",0
"chr1_38428643_38429846","Aff3",0
"chr1_38437642_38438017","Aff3",0
"chr1_38438277_38439155","Aff3",0
"chr1_38450511_38451064","Aff3",0
"chr1_38456668_38457174","Aff3",0
"chr1_38470138_38471062","Aff3",0
"chr1_38478107_38478641","Aff3",0
"chr1_38485124_38485651","Aff3",0
"chr1_38487361_38488217","Aff3",0
"chr1_38488586_38488937","Aff3",0
"chr1_38491380_38491703","Aff3",0
"chr1_38497695_38498240","Aff3",0
"chr1_38502951_38504013","Aff3",0
"chr1_38512337_38512965","Aff3",0
"chr1_38514224_38514437","Aff3",0
"chr1_38526017_38526974","Aff3",0
"chr1_38545559_38545824","Aff3",0
"chr1_38557634_38558065","Aff3",0
"chr1_38562357_38563144","Aff3",0
"chr1_38565880_38566335","Aff3",0
"chr1_38571452_38572093","Aff3",0
"chr1_38590490_38591554","Aff3",0
"chr1_38605353_38605891","Aff3",0
"chr1_38626397_38627967","Aff3",0
"chr1_38629168_38629395","Aff3",0
"chr1_38638472_38638730","Aff3",0
"chr1_38641755_38642927","Aff3",0
"chr1_38647351_38647679","Aff3",0
"chr1_38664562_38665172","Aff3",0
"chr1_38665445_38665802","Aff3",489
"chr1_38787302_38787798","Lonrf2",5846
"chr1_38799183_38799723","Lonrf2",0
"chr1_38806422_38806689","Lonrf2",0
"chr1_38835538_38836759","Lonrf2",0
"chr1_38862165_38862432","Chst10",1434
"chr1_38869862_38870076","Chst10",0
"chr1_38887604_38887803","Chst10",0
"chr1_38897197_38898252","Chst10",0
"chr1_38934704_38934932","Nms",4216
"chr1_38936701_38937110","Nms",2038
"chr1_38986917_38988184","Pdcl3",0
"chr1_39001014_39001466","Pdcl3",3775
"chr1_39006670_39007866","Pdcl3",9431
"chr1_39042065_39042433","RP24-226L19.1",6214
"chr1_39063706_39064431","RP24-226L19.1",6068
"chr1_39185668_39186126","Npas2",7604
"chr1_39186491_39187313","Npas2",6417
"chr1_39191092_39191369","Npas2",2361
"chr1_39192057_39193356","Npas2",374
"chr1_39193543_39194228","Npas2",0
"chr1_39196215_39197211","Npas2",0
"chr1_39205068_39205285","Npas2",0
"chr1_39205627_39206090","Npas2",0
"chr1_39206848_39207264","Npas2",0
"chr1_39209636_39210009","Npas2",0
"chr1_39213005_39213244","Npas2",0
"chr1_39235022_39235230","Npas2",0
"chr1_39237361_39238315","Npas2",0
"chr1_39244304_39244975","Npas2",0
"chr1_39253812_39254019","Npas2",0
"chr1_39260588_39261505","Npas2",0
"chr1_39281443_39281716","Npas2",0
"chr1_39282572_39283024","Npas2",0
"chr1_39283176_39283641","Npas2",0
"chr1_39303082_39303524","Npas2",0
"chr1_39313313_39314391","Npas2",0
"chr1_39317700_39318378","Npas2",0
"chr1_39325915_39326251","Npas2",0
"chr1_39340474_39341046","Npas2",0
"chr1_39367116_39369068","Rpl31",0
"chr1_39369206_39369444","Rpl31",0
"chr1_39386607_39387095","Tbc1d8",0
"chr1_39391993_39392685","Tbc1d8",0
"chr1_39393216_39393539","Tbc1d8",0
"chr1_39394184_39394976","Tbc1d8",0
"chr1_39398367_39399670","Tbc1d8",0
"chr1_39408174_39409332","Tbc1d8",0
"chr1_39409835_39410697","Tbc1d8",0
"chr1_39417383_39418191","Tbc1d8",0
"chr1_39425194_39425900","Tbc1d8",0
"chr1_39428362_39428631","Tbc1d8",0
"chr1_39430032_39430468","Tbc1d8",0
"chr1_39439567_39440454","Tbc1d8",0
"chr1_39445308_39445924","Tbc1d8",0
"chr1_39448128_39448327","Tbc1d8",0
"chr1_39449004_39449588","Tbc1d8",0
"chr1_39453771_39454310","Tbc1d8",0
"chr1_39456324_39456815","Tbc1d8",0
"chr1_39457889_39458924","Tbc1d8",0
"chr1_39465660_39466421","Tbc1d8",0
"chr1_39469694_39470075","Tbc1d8",0
"chr1_39471192_39471702","Tbc1d8",0
"chr1_39476712_39477222","Tbc1d8",0
"chr1_39477647_39479126","Tbc1d8",0
"chr1_39525567_39526129","Cnot11",8862
"chr1_39527324_39527718","Cnot11",7273
"chr1_39530157_39530601","Cnot11",4390
"chr1_39534982_39536411","Cnot11",0
"chr1_39545528_39545968","Cnot11",0
"chr1_39547012_39547225","Cnot11",122
"chr1_39548698_39548960","Gm15832",0
"chr1_39552552_39552884","Rnf149",0
"chr1_39563175_39563517","Rnf149",0
"chr1_39568785_39569042","Rnf149",0
"chr1_39576189_39577688","Rnf149",0
"chr1_39608215_39609350","Creg2",9055
"chr1_39610708_39611414","Creg2",6991
"chr1_39614681_39615233","Creg2",3172
"chr1_39625467_39625884","Creg2",0
"chr1_39636602_39637010","Creg2",0
"chr1_39643452_39644055","Creg2",0
"chr1_39650055_39651161","Creg2",0
"chr1_39656807_39657267","Creg2",5332
"chr1_39669822_39671003","Rfx8",0
"chr1_39678526_39679476","Rfx8",0
"chr1_39685865_39686119","Rfx8",0
"chr1_39698447_39698674","Rfx8",0
"chr1_39701135_39701443","Rfx8",0
"chr1_39704403_39704883","Rfx8",0
"chr1_39713829_39714361","Rfx8",0
"chr1_39720601_39721618","Rfx8",0
"chr1_39805226_39805801","Gm3646",0
"chr1_39812254_39812806","Gm3646",6921
"chr1_39813089_39813499","Gm3646",7756
"chr1_39838421_39839502","1700066B17Rik",0
"chr1_39845144_39845343","1700066B17Rik",0
"chr1_39847147_39847610","1700066B17Rik",0
"chr1_39894699_39895566","Map4k4",5346
"chr1_39900136_39901695","Map4k4",0
"chr1_39901898_39902450","Map4k4",0
"chr1_39902715_39903182","Map4k4",0
"chr1_39907532_39908033","Map4k4",0
"chr1_39910026_39910416","Map4k4",0
"chr1_39911519_39911793","Map4k4",0
"chr1_39913297_39913572","Map4k4",0
"chr1_39918583_39918782","Map4k4",0
"chr1_39922619_39923107","Map4k4",0
"chr1_39925772_39926111","Map4k4",0
"chr1_39928827_39929311","Map4k4",0
"chr1_39931020_39931284","Map4k4",0
"chr1_39932318_39932628","Map4k4",0
"chr1_39935623_39935890","Map4k4",0
"chr1_39936195_39936822","Map4k4",0
"chr1_39939381_39939623","Map4k4",0
"chr1_39941086_39942004","Map4k4",0
"chr1_39944411_39944777","Map4k4",0
"chr1_39948980_39950526","Map4k4",0
"chr1_39956465_39957059","Map4k4",0
"chr1_39958038_39958656","Map4k4",0
"chr1_39963875_39965118","Map4k4",0
"chr1_39965498_39965716","Map4k4",0
"chr1_39972383_39972718","Map4k4",0
"chr1_39981990_39982189","Map4k4",0
"chr1_39982738_39982937","Map4k4",0
"chr1_39983076_39983406","Map4k4",0
"chr1_40000986_40001196","Map4k4",0
"chr1_40002145_40002630","Map4k4",0
"chr1_40033655_40034048","Map4k4",7344
"chr1_40085153_40086256","Il1r2",0
"chr1_40107051_40107595","Il1r2",0
"chr1_40115325_40115592","Il1r2",0
"chr1_40116265_40116775","Il1r2",0
"chr1_40221914_40222189","Il1r1",2890
"chr1_40224448_40225370","Il1r1",0
"chr1_40230252_40230668","Il1r1",0
"chr1_40232933_40233560","Il1r1",0
"chr1_40235625_40235923","Il1r1",0
"chr1_40236730_40237365","Il1r1",0
"chr1_40243389_40243816","Il1r1",0
"chr1_40250501_40250750","Il1r1",0
"chr1_40253993_40254321","Il1r1",0
"chr1_40262557_40263006","Il1r1",0
"chr1_40266072_40267352","Il1r1",0
"chr1_40275249_40275610","Il1r1",0
"chr1_40278974_40279717","Il1r1",0
"chr1_40284386_40284927","Il1r1",0
"chr1_40288434_40288997","Il1r1",0
"chr1_40317785_40318176","Il1r1",527
"chr1_40324337_40326011","Il1rl2",0
"chr1_40374902_40375684","Il1rl2",7339
"chr1_40444763_40444994","Il1rl1",0
"chr1_40465080_40466027","Il18r1",0
"chr1_40466831_40467656","Il18r1",0
"chr1_40473577_40474059","Il18r1",0
"chr1_40475473_40476114","Il18r1",0
"chr1_40499213_40500052","Il18r1",0
"chr1_40501241_40502248","Il18r1",386
"chr1_40515036_40515468","Il18rap",0
"chr1_40529504_40529823","Il18rap",0
"chr1_40542281_40543142","Il18rap",0
"chr1_40547754_40548367","Il18rap",0
"chr1_40579764_40580533","Slc9a4",0
"chr1_40613663_40614030","Slc9a4",0
"chr1_40616627_40617782","Slc9a4",0
"chr1_40619749_40620160","Slc9a4",0
"chr1_40631167_40631627","Slc9a4",441
"chr1_40632278_40632910","Slc9a4",1552
"chr1_40637648_40638076","Slc9a4",6922
"chr1_40680316_40682095","Slc9a2",0
"chr1_40690718_40690920","Slc9a2",0
"chr1_40725330_40725581","Slc9a2",0
"chr1_40759703_40760008","Slc9a2",0
"chr1_40768407_40768937","Slc9a2",0
"chr1_40789623_40791030","Mfsd9",0
"chr1_40797213_40797637","Mfsd9",6525
"chr1_40806102_40806309","Tmem182",0
"chr1_40837433_40837787","Tmem182",0
"chr1_40838410_40838808","Tmem182",0
"chr1_40844666_40844935","Tmem182",0
"chr1_40847437_40848177","Tmem182",0
"chr1_40855205_40855498","Tmem182",0
"chr1_40856938_40857137","Tmem182",50
"chr1_40857588_40857998","Tmem182",700
"chr1_40864998_40865304","Tmem182",8110
"chr1_41157591_41158505","RP24-532K6.1",9081
"chr1_42589252_42589669","Pantr1",1112
"chr1_42591767_42592275","Pantr1",0
"chr1_42598737_42599254","Pantr1",0
"chr1_42607408_42608659","Pantr1",0
"chr1_42668321_42668610","Pantr1",0
"chr1_42696529_42696949","Pou3f3",0
"chr1_42697667_42697925","Pou3f3",0
"chr1_42698170_42698407","Pou3f3",0
"chr1_42703714_42703997","Pou3f3",537
"chr1_42713107_42713994","Pantr2",0
"chr1_42714226_42714869","Pantr2",771
"chr1_42850621_42851798","Mrps9",0
"chr1_42865934_42866292","Mrps9",0
"chr1_42868957_42869355","Mrps9",0
"chr1_42881925_42882503","Mrps9",0
"chr1_42894396_42894990","Mrps9",0
"chr1_42897315_42897920","Mrps9",0
"chr1_42911411_42911949","Mrps9",5728
"chr1_42915044_42915319","Mrps9",9361
"chr1_42952573_42953576","Gpr45",0
"chr1_43005966_43006527","Gpr45",0
"chr1_43042237_43042493","Tgfbrap1",4706
"chr1_43047034_43047489","Tgfbrap1",0
"chr1_43051875_43052325","Tgfbrap1",0
"chr1_43059261_43059471","Tgfbrap1",0
"chr1_43065947_43066181","Tgfbrap1",0
"chr1_43070533_43071032","Tgfbrap1",0
"chr1_43091552_43093084","Tgfbrap1",0
"chr1_43097894_43099168","AI597479",0
"chr1_43110258_43110883","AI597479",0
"chr1_43112909_43113195","AI597479",0
"chr1_43127738_43128617","Fhl2",0
"chr1_43133245_43133587","Fhl2",0
"chr1_43139432_43139956","Fhl2",0
"chr1_43144430_43144959","Fhl2",0
"chr1_43145334_43145794","Fhl2",0
"chr1_43150929_43151863","Fhl2",0
"chr1_43152048_43153071","Fhl2",0
"chr1_43163077_43164284","Fhl2",0
"chr1_43168263_43169090","Fhl2",0
"chr1_43174874_43175076","Fhl2",0
"chr1_43199837_43200157","Fhl2",2852
"chr1_43203049_43203627","Fhl2",6064
"chr1_43250345_43250569","Gm29040",0
"chr1_43256179_43256477","Gm29040",0
"chr1_43260555_43260758","Gm29040",0
"chr1_43264290_43264775","Gm29040",0
"chr1_43278619_43278945","Gm29040",0
"chr1_43284216_43285032","Gm29040",0
